match_id,league,country,season,date,home_team,away_team,home_team_goal,away_team_goal
1355,Premier League,England,2021/2022,2022-04-27,Manchester United,Tottenham,1,0
1356,Premier League,England,2021/2022,2021-09-17,Manchester United,Everton,1,0
1357,Premier League,England,2021/2022,2022-03-05,Manchester United,Leicester City,3,0
1358,Premier League,England,2021/2022,2022-04-18,Manchester United,West Ham,2,1
1359,Premier League,England,2021/2022,2022-02-02,Manchester United,Newcastle,1,3
1360,Premier League,England,2021/2022,2021-08-10,Liverpool,Manchester United,3,1
1361,Premier League,England,2021/2022,2022-02-02,Liverpool,Chelsea,1,1
1362,Premier League,England,2021/2022,2022-01-06,Liverpool,Arsenal,0,2
1363,Premier League,England,2021/2022,2021-11-01,Liverpool,Manchester City,3,0
1364,Premier League,England,2021/2022,2021-11-18,Liverpool,Tottenham,5,0
1365,Premier League,England,2021/2022,2022-01-22,Liverpool,Everton,1,2
1366,Premier League,England,2021/2022,2022-04-06,Liverpool,Leicester City,1,0
1367,Premier League,England,2021/2022,2021-11-07,Liverpool,West Ham,2,1
1368,Premier League,England,2021/2022,2021-11-24,Liverpool,Newcastle,1,2
1369,Premier League,England,2021/2022,2021-10-10,Chelsea,Manchester United,1,1
1370,Premier League,England,2021/2022,2021-10-19,Chelsea,Liverpool,2,2
1371,Premier League,England,2021/2022,2021-09-09,Chelsea,Arsenal,2,0
1372,Premier League,England,2021/2022,2021-12-30,Chelsea,Manchester City,1,4
1373,Premier League,England,2021/2022,2021-09-21,Chelsea,Tottenham,0,0
1374,Premier League,England,2021/2022,2022-04-17,Chelsea,Everton,1,2
1375,Premier League,England,2021/2022,2022-04-27,Chelsea,Leicester City,4,2
1376,Premier League,England,2021/2022,2021-08-20,Chelsea,West Ham,0,0
1377,Premier League,England,2021/2022,2022-01-20,Chelsea,Newcastle,1,0
1378,Premier League,England,2021/2022,2021-10-07,Arsenal,Manchester United,1,3
1379,Premier League,England,2021/2022,2022-02-09,Arsenal,Liverpool,0,3
1380,Premier League,England,2021/2022,2021-10-18,Arsenal,Chelsea,2,1
1381,Premier League,England,2021/2022,2021-10-23,Arsenal,Manchester City,0,1
1382,Premier League,England,2021/2022,2021-11-01,Arsenal,Tottenham,2,1
1383,Premier League,England,2021/2022,2021-10-24,Arsenal,Everton,1,4
1384,Premier League,England,2021/2022,2022-03-13,Arsenal,Leicester City,4,1
1385,Premier League,England,2021/2022,2021-08-23,Arsenal,West Ham,2,0
1386,Premier League,England,2021/2022,2022-02-27,Arsenal,Newcastle,0,2
1387,Premier League,England,2021/2022,2022-02-03,Manchester City,Manchester United,2,0
1388,Premier League,England,2021/2022,2021-11-30,Manchester City,Liverpool,1,1
1389,Premier League,England,2021/2022,2022-03-16,Manchester City,Chelsea,1,0
1390,Premier League,England,2021/2022,2021-12-24,Manchester City,Arsenal,1,0
1391,Premier League,England,2021/2022,2022-03-18,Manchester City,Tottenham,1,0
1392,Premier League,England,2021/2022,2021-11-28,Manchester City,Everton,5,3
1393,Premier League,England,2021/2022,2021-12-01,Manchester City,Leicester City,1,2
1394,Premier League,England,2021/2022,2022-01-06,Manchester City,West Ham,1,1
1395,Premier League,England,2021/2022,2022-03-29,Manchester City,Newcastle,0,1
1396,Premier League,England,2021/2022,2021-11-08,Tottenham,Manchester United,3,2
1397,Premier League,England,2021/2022,2022-02-05,Tottenham,Liverpool,0,0
1398,Premier League,England,2021/2022,2022-03-14,Tottenham,Chelsea,3,0
1399,Premier League,England,2021/2022,2022-03-25,Tottenham,Arsenal,2,1
1400,Premier League,England,2021/2022,2021-12-23,Tottenham,Manchester City,2,1
1401,Premier League,England,2021/2022,2022-02-12,Tottenham,Everton,2,2
1402,Premier League,England,2021/2022,2022-04-15,Tottenham,Leicester City,0,2
1403,Premier League,England,2021/2022,2022-04-28,Tottenham,West Ham,1,1
1404,Premier League,England,2021/2022,2022-03-03,Tottenham,Newcastle,2,1
1405,Premier League,England,2021/2022,2021-10-22,Everton,Manchester United,1,0
1406,Premier League,England,2021/2022,2021-11-11,Everton,Liverpool,1,2
1407,Premier League,England,2021/2022,2021-10-10,Everton,Chelsea,1,3
1408,Premier League,England,2021/2022,2021-12-07,Everton,Arsenal,2,0
1409,Premier League,England,2021/2022,2021-08-27,Everton,Manchester City,0,2
1410,Premier League,England,2021/2022,2022-04-04,Everton,Tottenham,3,0
1411,Premier League,England,2021/2022,2022-02-07,Everton,Leicester City,2,2
1412,Premier League,England,2021/2022,2021-09-22,Everton,West Ham,2,0
1413,Premier League,England,2021/2022,2022-04-22,Everton,Newcastle,2,2
1414,Premier League,England,2021/2022,2021-10-03,Leicester City,Manchester United,0,0
1415,Premier League,England,2021/2022,2021-12-24,Leicester City,Liverpool,1,1
1416,Premier League,England,2021/2022,2021-09-12,Leicester City,Chelsea,1,1
1417,Premier League,England,2021/2022,2021-10-22,Leicester City,Arsenal,2,3
1418,Premier League,England,2021/2022,2021-12-18,Leicester City,Manchester City,1,2
1419,Premier League,England,2021/2022,2022-03-19,Leicester City,Tottenham,2,0
1420,Premier League,England,2021/2022,2022-04-20,Leicester City,Everton,3,1
1421,Premier League,England,2021/2022,2021-10-15,Leicester City,West Ham,4,0
1422,Premier League,England,2021/2022,2022-03-12,Leicester City,Newcastle,2,0
1423,Premier League,England,2021/2022,2021-09-16,West Ham,Manchester United,1,1
1424,Premier League,England,2021/2022,2021-11-22,West Ham,Liverpool,1,1
1425,Premier League,England,2021/2022,2022-03-19,West Ham,Chelsea,3,1
1426,Premier League,England,2021/2022,2022-01-26,West Ham,Arsenal,0,1
1427,Premier League,England,2021/2022,2021-08-14,West Ham,Manchester City,1,0
1428,Premier League,England,2021/2022,2022-03-01,West Ham,Tottenham,2,1
1429,Premier League,England,2021/2022,2021-08-28,West Ham,Everton,1,1
1430,Premier League,England,2021/2022,2022-02-19,West Ham,Leicester City,1,1
1431,Premier League,England,2021/2022,2022-04-15,West Ham,Newcastle,1,1
1432,Premier League,England,2021/2022,2022-02-08,Newcastle,Manchester United,4,1
1433,Premier League,England,2021/2022,2021-11-29,Newcastle,Liverpool,1,1
1434,Premier League,England,2021/2022,2022-02-14,Newcastle,Chelsea,1,3
1435,Premier League,England,2021/2022,2021-09-11,Newcastle,Arsenal,1,0
1436,Premier League,England,2021/2022,2022-02-08,Newcastle,Manchester City,3,0
1437,Premier League,England,2021/2022,2021-11-23,Newcastle,Tottenham,1,0
1438,Premier League,England,2021/2022,2021-08-15,Newcastle,Everton,1,2
1439,Premier League,England,2021/2022,2022-01-11,Newcastle,Leicester City,0,1
1440,Premier League,England,2021/2022,2021-09-20,Newcastle,West Ham,3,2
1441,La Liga,Spain,2021/2022,2022-01-19,Real Madrid,Barcelona,2,0
1442,La Liga,Spain,2021/2022,2021-10-14,Real Madrid,Atletico Madrid,1,0
1443,La Liga,Spain,2021/2022,2021-10-10,Real Madrid,Sevilla,4,0
1444,La Liga,Spain,2021/2022,2021-08-20,Real Madrid,Valencia,2,1
1445,La Liga,Spain,2021/2022,2021-12-25,Real Madrid,Villarreal,0,0
1446,La Liga,Spain,2021/2022,2022-03-30,Real Madrid,Real Sociedad,2,1
1447,La Liga,Spain,2021/2022,2021-10-11,Real Madrid,Athletic Bilbao,1,0
1448,La Liga,Spain,2021/2022,2022-03-29,Real Madrid,Real Betis,2,1
1449,La Liga,Spain,2021/2022,2022-03-18,Real Madrid,Getafe,2,2
1450,La Liga,Spain,2021/2022,2021-08-03,Barcelona,Real Madrid,1,3
1451,La Liga,Spain,2021/2022,2021-09-10,Barcelona,Atletico Madrid,1,1
1452,La Liga,Spain,2021/2022,2021-08-10,Barcelona,Sevilla,6,1
1453,La Liga,Spain,2021/2022,2021-12-10,Barcelona,Valencia,1,0
1454,La Liga,Spain,2021/2022,2021-11-19,Barcelona,Villarreal,2,1
1455,La Liga,Spain,2021/2022,2021-10-16,Barcelona,Real Sociedad,0,0
1456,La Liga,Spain,2021/2022,2022-04-28,Barcelona,Athletic Bilbao,1,2
1457,La Liga,Spain,2021/2022,2022-03-05,Barcelona,Real Betis,1,1
1458,La Liga,Spain,2021/2022,2021-09-26,Barcelona,Getafe,0,2
1459,La Liga,Spain,2021/2022,2021-12-26,Atletico Madrid,Real Madrid,1,2
1460,La Liga,Spain,2021/2022,2021-11-30,Atletico Madrid,Barcelona,3,1
1461,La Liga,Spain,2021/2022,2022-01-02,Atletico Madrid,Sevilla,0,1
1462,La Liga,Spain,2021/2022,2021-10-02,Atletico Madrid,Valencia,1,3
1463,La Liga,Spain,2021/2022,2021-08-25,Atletico Madrid,Villarreal,2,2
1464,La Liga,Spain,2021/2022,2021-12-01,Atletico Madrid,Real Sociedad,0,0
1465,La Liga,Spain,2021/2022,2022-03-03,Atletico Madrid,Athletic Bilbao,1,1
1466,La Liga,Spain,2021/2022,2022-03-23,Atletico Madrid,Real Betis,1,0
1467,La Liga,Spain,2021/2022,2021-09-02,Atletico Madrid,Getafe,3,1
1468,La Liga,Spain,2021/2022,2021-09-26,Sevilla,Real Madrid,2,0
1469,La Liga,Spain,2021/2022,2022-04-13,Sevilla,Barcelona,2,1
1470,La Liga,Spain,2021/2022,2021-08-09,Sevilla,Atletico Madrid,1,2
1471,La Liga,Spain,2021/2022,2022-04-21,Sevilla,Valencia,0,1
1472,La Liga,Spain,2021/2022,2021-12-02,Sevilla,Villarreal,2,0
1473,La Liga,Spain,2021/2022,2021-10-13,Sevilla,Real Sociedad,1,1
1474,La Liga,Spain,2021/2022,2021-12-28,Sevilla,Athletic Bilbao,1,2
1475,La Liga,Spain,2021/2022,2022-03-08,Sevilla,Real Betis,1,1
1476,La Liga,Spain,2021/2022,2021-08-01,Sevilla,Getafe,3,2
1477,La Liga,Spain,2021/2022,2022-01-28,Valencia,Real Madrid,1,0
1478,La Liga,Spain,2021/2022,2021-12-02,Valencia,Barcelona,0,0
1479,La Liga,Spain,2021/2022,2022-03-02,Valencia,Atletico Madrid,1,0
1480,La Liga,Spain,2021/2022,2021-11-04,Valencia,Sevilla,1,2
1481,La Liga,Spain,2021/2022,2021-09-13,Valencia,Villarreal,1,0
1482,La Liga,Spain,2021/2022,2022-04-26,Valencia,Real Sociedad,1,2
1483,La Liga,Spain,2021/2022,2022-02-01,Valencia,Athletic Bilbao,2,0
1484,La Liga,Spain,2021/2022,2021-09-04,Valencia,Real Betis,2,1
1485,La Liga,Spain,2021/2022,2022-04-27,Valencia,Getafe,2,0
1486,La Liga,Spain,2021/2022,2022-04-17,Villarreal,Real Madrid,1,2
1487,La Liga,Spain,2021/2022,2022-04-17,Villarreal,Barcelona,2,3
1488,La Liga,Spain,2021/2022,2021-08-11,Villarreal,Atletico Madrid,2,0
1489,La Liga,Spain,2021/2022,2022-02-16,Villarreal,Sevilla,1,2
1490,La Liga,Spain,2021/2022,2022-03-29,Villarreal,Valencia,0,1
1491,La Liga,Spain,2021/2022,2021-08-23,Villarreal,Real Sociedad,4,2
1492,La Liga,Spain,2021/2022,2022-02-15,Villarreal,Athletic Bilbao,1,2
1493,La Liga,Spain,2021/2022,2022-02-08,Villarreal,Real Betis,1,1
1494,La Liga,Spain,2021/2022,2021-12-08,Villarreal,Getafe,2,3
1495,La Liga,Spain,2021/2022,2021-08-09,Real Sociedad,Real Madrid,0,4
1496,La Liga,Spain,2021/2022,2022-01-30,Real Sociedad,Barcelona,1,0
1497,La Liga,Spain,2021/2022,2021-09-04,Real Sociedad,Atletico Madrid,0,1
1498,La Liga,Spain,2021/2022,2022-01-24,Real Sociedad,Sevilla,1,4
1499,La Liga,Spain,2021/2022,2021-12-02,Real Sociedad,Valencia,1,0
1500,La Liga,Spain,2021/2022,2021-09-23,Real Sociedad,Villarreal,3,1
1501,La Liga,Spain,2021/2022,2022-01-18,Real Sociedad,Athletic Bilbao,1,0
1502,La Liga,Spain,2021/2022,2021-10-08,Real Sociedad,Real Betis,2,2
1503,La Liga,Spain,2021/2022,2021-08-23,Real Sociedad,Getafe,0,1
1504,La Liga,Spain,2021/2022,2022-01-28,Athletic Bilbao,Real Madrid,4,1
1505,La Liga,Spain,2021/2022,2022-01-21,Athletic Bilbao,Barcelona,2,1
1506,La Liga,Spain,2021/2022,2021-10-29,Athletic Bilbao,Atletico Madrid,2,1
1507,La Liga,Spain,2021/2022,2022-03-26,Athletic Bilbao,Sevilla,2,2
1508,La Liga,Spain,2021/2022,2022-04-03,Athletic Bilbao,Valencia,0,2
1509,La Liga,Spain,2021/2022,2021-11-02,Athletic Bilbao,Villarreal,0,0
1510,La Liga,Spain,2021/2022,2021-10-09,Athletic Bilbao,Real Sociedad,3,1
1511,La Liga,Spain,2021/2022,2021-09-02,Athletic Bilbao,Real Betis,0,1
1512,La Liga,Spain,2021/2022,2022-03-23,Athletic Bilbao,Getafe,5,0
1513,La Liga,Spain,2021/2022,2021-08-19,Real Betis,Real Madrid,1,1
1514,La Liga,Spain,2021/2022,2021-12-29,Real Betis,Barcelona,0,1
1515,La Liga,Spain,2021/2022,2021-11-12,Real Betis,Atletico Madrid,1,1
1516,La Liga,Spain,2021/2022,2021-08-23,Real Betis,Sevilla,2,1
1517,La Liga,Spain,2021/2022,2021-11-11,Real Betis,Valencia,2,1
1518,La Liga,Spain,2021/2022,2021-08-22,Real Betis,Villarreal,2,0
1519,La Liga,Spain,2021/2022,2022-01-09,Real Betis,Real Sociedad,0,2
1520,La Liga,Spain,2021/2022,2022-01-06,Real Betis,Athletic Bilbao,1,1
1521,La Liga,Spain,2021/2022,2022-04-21,Real Betis,Getafe,1,0
1522,La Liga,Spain,2021/2022,2022-02-20,Getafe,Real Madrid,0,2
1523,La Liga,Spain,2021/2022,2022-03-31,Getafe,Barcelona,0,0
1524,La Liga,Spain,2021/2022,2021-12-08,Getafe,Atletico Madrid,1,1
1525,La Liga,Spain,2021/2022,2021-08-19,Getafe,Sevilla,2,3
1526,La Liga,Spain,2021/2022,2021-11-06,Getafe,Valencia,3,2
1527,La Liga,Spain,2021/2022,2021-12-25,Getafe,Villarreal,1,0
1528,La Liga,Spain,2021/2022,2022-01-30,Getafe,Real Sociedad,2,2
1529,La Liga,Spain,2021/2022,2021-08-25,Getafe,Athletic Bilbao,3,1
1530,La Liga,Spain,2021/2022,2022-01-17,Getafe,Real Betis,1,1
1531,Serie A,Italy,2021/2022,2021-12-18,Juventus,AC Milan,3,1
1532,Serie A,Italy,2021/2022,2021-10-03,Juventus,Inter Milan,1,2
1533,Serie A,Italy,2021/2022,2022-02-05,Juventus,Roma,2,1
1534,Serie A,Italy,2021/2022,2022-03-12,Juventus,Napoli,2,2
1535,Serie A,Italy,2021/2022,2022-02-21,Juventus,Lazio,2,0
1536,Serie A,Italy,2021/2022,2022-03-14,Juventus,Atalanta,2,1
1537,Serie A,Italy,2021/2022,2022-02-14,Juventus,Fiorentina,3,1
1538,Serie A,Italy,2021/2022,2022-01-21,Juventus,Torino,3,2
1539,Serie A,Italy,2021/2022,2021-11-04,Juventus,Sassuolo,2,1
1540,Serie A,Italy,2021/2022,2022-04-12,AC Milan,Juventus,0,2
1541,Serie A,Italy,2021/2022,2022-04-12,AC Milan,Inter Milan,4,1
1542,Serie A,Italy,2021/2022,2022-02-05,AC Milan,Roma,1,0
1543,Serie A,Italy,2021/2022,2022-04-23,AC Milan,Napoli,1,2
1544,Serie A,Italy,2021/2022,2021-12-15,AC Milan,Lazio,1,0
1545,Serie A,Italy,2021/2022,2021-09-12,AC Milan,Atalanta,4,1
1546,Serie A,Italy,2021/2022,2022-03-06,AC Milan,Fiorentina,0,1
1547,Serie A,Italy,2021/2022,2021-09-10,AC Milan,Torino,2,2
1548,Serie A,Italy,2021/2022,2022-03-09,AC Milan,Sassuolo,1,1
1549,Serie A,Italy,2021/2022,2021-11-01,Inter Milan,Juventus,3,3
1550,Serie A,Italy,2021/2022,2021-12-29,Inter Milan,AC Milan,1,0
1551,Serie A,Italy,2021/2022,2022-01-12,Inter Milan,Roma,2,3
1552,Serie A,Italy,2021/2022,2021-09-22,Inter Milan,Napoli,2,0
1553,Serie A,Italy,2021/2022,2021-09-10,Inter Milan,Lazio,0,2
1554,Serie A,Italy,2021/2022,2022-01-15,Inter Milan,Atalanta,0,1
1555,Serie A,Italy,2021/2022,2021-12-30,Inter Milan,Fiorentina,1,0
1556,Serie A,Italy,2021/2022,2022-01-04,Inter Milan,Torino,1,1
1557,Serie A,Italy,2021/2022,2022-03-17,Inter Milan,Sassuolo,2,2
1558,Serie A,Italy,2021/2022,2022-03-07,Roma,Juventus,0,2
1559,Serie A,Italy,2021/2022,2021-10-25,Roma,AC Milan,0,0
1560,Serie A,Italy,2021/2022,2022-03-16,Roma,Inter Milan,1,1
1561,Serie A,Italy,2021/2022,2022-01-27,Roma,Napoli,3,0
1562,Serie A,Italy,2021/2022,2022-03-17,Roma,Lazio,0,1
1563,Serie A,Italy,2021/2022,2021-08-22,Roma,Atalanta,1,1
1564,Serie A,Italy,2021/2022,2022-01-28,Roma,Fiorentina,1,1
1565,Serie A,Italy,2021/2022,2022-03-11,Roma,Torino,1,2
1566,Serie A,Italy,2021/2022,2021-12-19,Roma,Sassuolo,1,2
1567,Serie A,Italy,2021/2022,2021-08-30,Napoli,Juventus,1,1
1568,Serie A,Italy,2021/2022,2021-09-08,Napoli,AC Milan,3,1
1569,Serie A,Italy,2021/2022,2022-02-24,Napoli,Inter Milan,1,0
1570,Serie A,Italy,2021/2022,2022-02-03,Napoli,Roma,0,1
1571,Serie A,Italy,2021/2022,2022-04-20,Napoli,Lazio,1,3
1572,Serie A,Italy,2021/2022,2021-10-21,Napoli,Atalanta,1,0
1573,Serie A,Italy,2021/2022,2021-08-16,Napoli,Fiorentina,3,2
1574,Serie A,Italy,2021/2022,2021-10-13,Napoli,Torino,1,3
1575,Serie A,Italy,2021/2022,2022-03-13,Napoli,Sassuolo,0,1
1576,Serie A,Italy,2021/2022,2021-08-18,Lazio,Juventus,0,3
1577,Serie A,Italy,2021/2022,2021-10-04,Lazio,AC Milan,3,2
1578,Serie A,Italy,2021/2022,2021-09-04,Lazio,Inter Milan,2,3
1579,Serie A,Italy,2021/2022,2021-11-29,Lazio,Roma,1,0
1580,Serie A,Italy,2021/2022,2022-02-04,Lazio,Napoli,1,1
1581,Serie A,Italy,2021/2022,2022-02-02,Lazio,Atalanta,1,3
1582,Serie A,Italy,2021/2022,2022-02-13,Lazio,Fiorentina,0,1
1583,Serie A,Italy,2021/2022,2021-08-17,Lazio,Torino,2,2
1584,Serie A,Italy,2021/2022,2021-10-18,Lazio,Sassuolo,0,0
1585,Serie A,Italy,2021/2022,2022-03-19,Atalanta,Juventus,2,0
1586,Serie A,Italy,2021/2022,2022-02-06,Atalanta,AC Milan,2,1
1587,Serie A,Italy,2021/2022,2022-02-07,Atalanta,Inter Milan,2,1
1588,Serie A,Italy,2021/2022,2022-03-16,Atalanta,Roma,1,2
1589,Serie A,Italy,2021/2022,2021-09-09,Atalanta,Napoli,1,0
1590,Serie A,Italy,2021/2022,2021-10-10,Atalanta,Lazio,1,1
1591,Serie A,Italy,2021/2022,2022-02-04,Atalanta,Fiorentina,1,1
1592,Serie A,Italy,2021/2022,2022-02-20,Atalanta,Torino,1,1
1593,Serie A,Italy,2021/2022,2022-01-08,Atalanta,Sassuolo,1,0
1594,Serie A,Italy,2021/2022,2021-12-21,Fiorentina,Juventus,0,1
1595,Serie A,Italy,2021/2022,2021-12-06,Fiorentina,AC Milan,1,0
1596,Serie A,Italy,2021/2022,2021-09-28,Fiorentina,Inter Milan,1,0
1597,Serie A,Italy,2021/2022,2021-08-14,Fiorentina,Roma,1,2
1598,Serie A,Italy,2021/2022,2021-11-04,Fiorentina,Napoli,1,1
1599,Serie A,Italy,2021/2022,2022-04-13,Fiorentina,Lazio,1,3
1600,Serie A,Italy,2021/2022,2022-04-23,Fiorentina,Atalanta,1,1
1601,Serie A,Italy,2021/2022,2022-02-15,Fiorentina,Torino,2,2
1602,Serie A,Italy,2021/2022,2021-09-30,Fiorentina,Sassuolo,1,1
1603,Serie A,Italy,2021/2022,2021-12-13,Torino,Juventus,2,2
1604,Serie A,Italy,2021/2022,2021-12-12,Torino,AC Milan,2,0
1605,Serie A,Italy,2021/2022,2022-03-17,Torino,Inter Milan,1,1
1606,Serie A,Italy,2021/2022,2021-11-18,Torino,Roma,3,0
1607,Serie A,Italy,2021/2022,2021-12-25,Torino,Napoli,1,2
1608,Serie A,Italy,2021/2022,2022-04-09,Torino,Lazio,0,1
1609,Serie A,Italy,2021/2022,2021-11-11,Torino,Atalanta,3,0
1610,Serie A,Italy,2021/2022,2021-10-02,Torino,Fiorentina,2,1
1611,Serie A,Italy,2021/2022,2021-10-09,Torino,Sassuolo,3,0
1612,Serie A,Italy,2021/2022,2021-09-07,Sassuolo,Juventus,2,0
1613,Serie A,Italy,2021/2022,2022-03-20,Sassuolo,AC Milan,1,1
1614,Serie A,Italy,2021/2022,2021-10-28,Sassuolo,Inter Milan,2,2
1615,Serie A,Italy,2021/2022,2022-03-16,Sassuolo,Roma,1,0
1616,Serie A,Italy,2021/2022,2021-09-14,Sassuolo,Napoli,0,0
1617,Serie A,Italy,2021/2022,2022-01-11,Sassuolo,Lazio,4,1
1618,Serie A,Italy,2021/2022,2022-01-25,Sassuolo,Atalanta,0,0
1619,Serie A,Italy,2021/2022,2021-09-03,Sassuolo,Fiorentina,2,0
1620,Serie A,Italy,2021/2022,2021-12-27,Sassuolo,Torino,1,3
1621,Bundesliga,Germany,2021/2022,2022-01-01,Bayern Munich,Borussia Dortmund,2,1
1622,Bundesliga,Germany,2021/2022,2021-10-20,Bayern Munich,RB Leipzig,2,2
1623,Bundesliga,Germany,2021/2022,2021-10-29,Bayern Munich,Bayer Leverkusen,4,1
1624,Bundesliga,Germany,2021/2022,2022-02-02,Bayern Munich,Wolfsburg,1,0
1625,Bundesliga,Germany,2021/2022,2022-04-18,Bayern Munich,Eintracht Frankfurt,1,0
1626,Bundesliga,Germany,2021/2022,2021-11-23,Bayern Munich,Borussia Monchengladbach,4,1
1627,Bundesliga,Germany,2021/2022,2021-10-02,Bayern Munich,Stuttgart,0,2
1628,Bundesliga,Germany,2021/2022,2021-11-11,Bayern Munich,Hoffenheim,2,0
1629,Bundesliga,Germany,2021/2022,2021-10-11,Bayern Munich,Mainz,3,1
1630,Bundesliga,Germany,2021/2022,2021-11-30,Borussia Dortmund,Bayern Munich,0,1
1631,Bundesliga,Germany,2021/2022,2022-04-10,Borussia Dortmund,RB Leipzig,1,2
1632,Bundesliga,Germany,2021/2022,2021-08-14,Borussia Dortmund,Bayer Leverkusen,1,1
1633,Bundesliga,Germany,2021/2022,2022-02-01,Borussia Dortmund,Wolfsburg,0,1
1634,Bundesliga,Germany,2021/2022,2022-02-05,Borussia Dortmund,Eintracht Frankfurt,2,1
1635,Bundesliga,Germany,2021/2022,2022-03-28,Borussia Dortmund,Borussia Monchengladbach,4,0
1636,Bundesliga,Germany,2021/2022,2021-10-06,Borussia Dortmund,Stuttgart,3,2
1637,Bundesliga,Germany,2021/2022,2021-09-14,Borussia Dortmund,Hoffenheim,2,2
1638,Bundesliga,Germany,2021/2022,2021-09-03,Borussia Dortmund,Mainz,1,0
1639,Bundesliga,Germany,2021/2022,2022-01-06,RB Leipzig,Bayern Munich,0,1
1640,Bundesliga,Germany,2021/2022,2022-02-20,RB Leipzig,Borussia Dortmund,1,0
1641,Bundesliga,Germany,2021/2022,2022-04-03,RB Leipzig,Bayer Leverkusen,2,1
1642,Bundesliga,Germany,2021/2022,2022-04-27,RB Leipzig,Wolfsburg,0,0
1643,Bundesliga,Germany,2021/2022,2022-02-27,RB Leipzig,Eintracht Frankfurt,0,4
1644,Bundesliga,Germany,2021/2022,2022-02-26,RB Leipzig,Borussia Monchengladbach,2,2
1645,Bundesliga,Germany,2021/2022,2021-09-07,RB Leipzig,Stuttgart,1,3
1646,Bundesliga,Germany,2021/2022,2021-10-04,RB Leipzig,Hoffenheim,3,1
1647,Bundesliga,Germany,2021/2022,2022-01-10,RB Leipzig,Mainz,2,0
1648,Bundesliga,Germany,2021/2022,2021-09-07,Bayer Leverkusen,Bayern Munich,3,0
1649,Bundesliga,Germany,2021/2022,2022-03-19,Bayer Leverkusen,Borussia Dortmund,2,1
1650,Bundesliga,Germany,2021/2022,2022-03-27,Bayer Leverkusen,RB Leipzig,0,1
1651,Bundesliga,Germany,2021/2022,2022-04-22,Bayer Leverkusen,Wolfsburg,3,1
1652,Bundesliga,Germany,2021/2022,2022-01-24,Bayer Leverkusen,Eintracht Frankfurt,2,1
1653,Bundesliga,Germany,2021/2022,2021-10-05,Bayer Leverkusen,Borussia Monchengladbach,0,0
1654,Bundesliga,Germany,2021/2022,2021-11-02,Bayer Leverkusen,Stuttgart,3,0
1655,Bundesliga,Germany,2021/2022,2021-10-06,Bayer Leverkusen,Hoffenheim,1,1
1656,Bundesliga,Germany,2021/2022,2022-03-10,Bayer Leverkusen,Mainz,1,3
1657,Bundesliga,Germany,2021/2022,2022-04-15,Wolfsburg,Bayern Munich,1,2
1658,Bundesliga,Germany,2021/2022,2021-08-29,Wolfsburg,Borussia Dortmund,0,2
1659,Bundesliga,Germany,2021/2022,2021-10-03,Wolfsburg,RB Leipzig,1,0
1660,Bundesliga,Germany,2021/2022,2022-04-23,Wolfsburg,Bayer Leverkusen,1,2
1661,Bundesliga,Germany,2021/2022,2021-10-18,Wolfsburg,Eintracht Frankfurt,1,1
1662,Bundesliga,Germany,2021/2022,2022-01-03,Wolfsburg,Borussia Monchengladbach,1,1
1663,Bundesliga,Germany,2021/2022,2021-10-24,Wolfsburg,Stuttgart,0,1
1664,Bundesliga,Germany,2021/2022,2021-10-22,Wolfsburg,Hoffenheim,1,1
1665,Bundesliga,Germany,2021/2022,2022-01-13,Wolfsburg,Mainz,1,1
1666,Bundesliga,Germany,2021/2022,2021-11-24,Eintracht Frankfurt,Bayern Munich,2,1
1667,Bundesliga,Germany,2021/2022,2022-01-25,Eintracht Frankfurt,Borussia Dortmund,2,1
1668,Bundesliga,Germany,2021/2022,2022-04-23,Eintracht Frankfurt,RB Leipzig,1,2
1669,Bundesliga,Germany,2021/2022,2021-12-24,Eintracht Frankfurt,Bayer Leverkusen,1,1
1670,Bundesliga,Germany,2021/2022,2021-09-10,Eintracht Frankfurt,Wolfsburg,3,1
1671,Bundesliga,Germany,2021/2022,2021-12-07,Eintracht Frankfurt,Borussia Monchengladbach,1,2
1672,Bundesliga,Germany,2021/2022,2021-11-09,Eintracht Frankfurt,Stuttgart,1,2
1673,Bundesliga,Germany,2021/2022,2021-12-19,Eintracht Frankfurt,Hoffenheim,2,0
1674,Bundesliga,Germany,2021/2022,2021-10-04,Eintracht Frankfurt,Mainz,1,0
1675,Bundesliga,Germany,2021/2022,2022-01-03,Borussia Monchengladbach,Bayern Munich,1,0
1676,Bundesliga,Germany,2021/2022,2021-09-17,Borussia Monchengladbach,Borussia Dortmund,2,0
1677,Bundesliga,Germany,2021/2022,2022-04-15,Borussia Monchengladbach,RB Leipzig,2,0
1678,Bundesliga,Germany,2021/2022,2021-10-26,Borussia Monchengladbach,Bayer Leverkusen,0,0
1679,Bundesliga,Germany,2021/2022,2021-10-18,Borussia Monchengladbach,Wolfsburg,0,1
1680,Bundesliga,Germany,2021/2022,2021-10-27,Borussia Monchengladbach,Eintracht Frankfurt,1,3
1681,Bundesliga,Germany,2021/2022,2022-01-20,Borussia Monchengladbach,Stuttgart,1,2
1682,Bundesliga,Germany,2021/2022,2021-08-22,Borussia Monchengladbach,Hoffenheim,2,0
1683,Bundesliga,Germany,2021/2022,2021-08-15,Borussia Monchengladbach,Mainz,0,1
1684,Bundesliga,Germany,2021/2022,2021-09-11,Stuttgart,Bayern Munich,1,1
